"日期","收市","開市","高","低","成交量","升跌（%）"
"2017-8-8","22,030.00","22,066.00","22,132.00","22,009.00","108.18K","-0.15%"
"2017-8-7","22,062.00","22,022.00","22,081.00","22,019.00","58.49K","0.20%"
"2017-8-4","22,017.00","21,981.00","22,046.00","21,956.00","99.37K","0.20%"
"2017-8-3","21,974.00","21,972.00","21,989.00","21,928.00","85.53K","0.08%"
"2017-8-2","21,957.00","21,932.00","22,025.00","21,912.00","98.54K","0.24%"
"2017-8-1","21,904.00","21,857.00","21,961.00","21,850.00","104.87K","0.28%"
"2017-7-31","21,842.00","21,775.00","21,876.00","21,749.00","94.74K","0.31%"
"2017-7-28","21,775.00","21,740.00","21,784.00","21,684.00","106.34K","0.15%"
"2017-7-27","21,743.00","21,636.00","21,750.00","21,632.00","145.89K","0.45%"
"2017-7-26","21,646.00","21,563.00","21,687.00","21,547.00","103.28K","0.40%"
"2017-7-25","21,560.00","21,495.00","21,640.00","21,482.00","115.42K","0.28%"
"2017-7-24","21,499.00","21,515.00","21,529.00","21,444.00","77.34K","-0.09%"
"2017-7-21","21,518.00","21,579.00","21,590.00","21,451.00","98.87K","-0.29%"
"2017-7-20","21,581.00","21,581.00","21,624.00","21,525.00","99.14K","-0.07%"
"2017-7-19","21,596.00","21,518.00","21,605.00","21,503.00","75.84K","0.35%"
"2017-7-18","21,520.00","21,589.00","21,609.00","21,416.00","115.61K","-0.28%"
"2017-7-17","21,581.00","21,596.00","21,621.00","21,561.00","77.04K","-0.06%"
"2017-7-14","21,595.00","21,515.00","21,628.00","21,470.00","101.19K","0.40%"
"2017-7-13","21,509.00","21,483.00","21,519.00","21,459.00","76.75K","0.12%"
"2017-7-12","21,483.00","21,381.00","21,531.00","21,359.00","120.42K","0.54%"
"2017-7-11","21,367.00","21,352.00","21,389.00","21,226.00","131.43K","0.04%"
"2017-7-10","21,359.00","21,359.00","21,401.00","21,315.00","88.38K","-0.05%"
"2017-7-7","21,370.00","21,279.00","21,377.00","21,264.00","106.49K","0.42%"
"2017-7-6","21,280.00","21,420.00","21,441.00","21,257.00","143.72K","-0.66%"
"2017-7-5","21,422.00","21,420.00","21,473.00","21,348.00","159.87K","0.00%"
"2017-7-4","21,421.50","21,460.50","21,472.50","21,404.50","","-0.07%"
"2017-7-3","21,436.00","21,306.00","21,508.00","21,306.00","93.48K","0.64%"
"2017-6-30","21,300.00","21,264.00","21,366.00","21,232.00","147.37K","0.21%"
"2017-6-29","21,255.00","21,427.00","21,451.00","21,138.00","239.97K","-0.69%"
"2017-6-28","21,402.00","21,268.00","21,437.00","21,253.00","157.39K","0.52%"
"2017-6-27","21,291.00","21,365.00","21,389.00","21,265.00","165.48K","-0.36%"
"2017-6-26","21,368.00","21,320.00","21,454.00","21,308.00","117.06K","0.14%"
"2017-6-23","21,339.00","21,350.00","21,376.00","21,282.00","106.19K","-0.04%"
"2017-6-22","21,348.00","21,362.00","21,408.00","21,342.00","100.30K","-0.14%"
"2017-6-21","21,378.00","21,422.00","21,450.00","21,341.00","144.47K","-0.28%"
"2017-6-20","21,437.00","21,471.00","21,494.00","21,416.00","114.96K","-0.11%"
"2017-6-19","21,461.00","21,367.00","21,480.00","21,349.00","107.50K","0.47%"
"2017-6-16","21,360.11","21,363.00","21,414.00","21,341.00","3.47K","-0.01%"
"2017-6-15","21,363.00","21,363.00","21,375.00","21,263.00","41.59K","-0.04%"
"2017-6-14","21,371.00","21,322.00","21,388.00","21,289.00","34.52K","0.23%"
"2017-6-13","21,322.00","21,225.00","21,336.00","21,220.00","55.55K","0.45%"
"2017-6-12","21,226.00","21,251.00","21,267.00","21,181.00","63.29K","-0.12%"
"2017-6-9","21,251.00","21,139.00","21,301.00","21,127.00","121.24K","0.34%"
"2017-6-8","21,178.00","21,166.00","21,270.00","21,133.00","131.84K","0.07%"
"2017-6-7","21,163.00","21,145.00","21,188.00","21,108.00","121.19K","0.03%"
"2017-6-6","21,156.00","21,177.00","21,185.00","21,114.00","114.81K","-0.09%"
"2017-6-5","21,176.00","21,185.00","21,220.00","21,164.00","72.06K","-0.13%"
"2017-6-2","21,203.00","21,136.00","21,227.00","21,125.00","127.11K","0.34%"
"2017-6-1","21,132.00","21,031.00","21,140.00","20,986.00","120.30K","0.62%"
"2017-5-31","21,002.00","21,020.00","21,060.00","20,929.00","128.42K","-0.06%"
"2017-5-30","21,015.00","21,070.00","21,091.00","20,998.00","101.70K","-0.26%"
"2017-5-29","21,069.00","21,077.50","21,091.00","21,065.50","","-0.03%"
"2017-5-28","21,075.50","21,073.00","21,086.50","21,065.50","","0.05%"
"2017-5-26","21,066.00","21,055.00","21,076.00","21,020.00","78.29K","0.01%"
"2017-5-25","21,063.00","20,997.00","21,095.00","20,987.00","113.07K","0.37%"
"2017-5-24","20,985.00","20,907.00","20,998.00","20,894.00","95.79K","0.33%"
"2017-5-23","20,915.00","20,888.00","20,941.00","20,837.00","101.97K","0.18%"
"2017-5-22","20,878.00","20,788.00","20,893.00","20,766.00","99.25K","0.44%"
"2017-5-19","20,787.00","20,640.00","20,837.00","20,622.00","154.50K","0.69%"
"2017-5-18","20,644.00","20,566.00","20,740.00","20,474.00","284.80K","0.19%"
"2017-5-17","20,605.00","20,936.00","20,936.00","20,581.00","246.95K","-1.58%"
"2017-5-16","20,935.00","20,940.00","20,995.00","20,894.00","101.24K","0.02%"
"2017-5-15","20,930.00","20,856.00","20,962.00","20,846.00","90.41K","0.39%"
"2017-5-12","20,848.00","20,873.00","20,878.00","20,826.00","83.76K","-0.11%"
"2017-5-11","20,870.00","20,887.00","20,898.00","20,760.00","125.74K","-0.11%"
"2017-5-10","20,893.00","20,891.00","20,935.00","20,841.00","95.70K","-0.07%"
"2017-5-9","20,907.00","20,943.00","20,987.00","20,875.00","88.50K","-0.16%"
"2017-5-8","20,941.00","21,001.00","21,010.00","20,902.00","83.34K","-0.06%"
"2017-5-5","20,954.00","20,876.00","20,972.00","20,813.00","95.62K","0.40%"
"2017-5-4","20,871.00","20,872.00","20,946.00","20,775.00","132.69K","-0.04%"
"2017-5-3","20,879.00","20,856.00","20,907.00","20,805.00","97.91K","0.07%"
"2017-5-2","20,865.00","20,871.00","20,894.00","20,836.00","75.16K","-0.04%"
"2017-5-1","20,873.00","20,894.00","20,923.00","20,829.00","86.53K","0.00%"
"2017-4-28","20,874.00","20,896.00","20,929.00","20,859.00","89.49K","-0.11%"
"2017-4-27","20,898.00","20,900.00","20,949.00","20,871.00","116.45K","-0.03%"
"2017-4-26","20,905.00","20,930.00","21,010.00","20,900.00","164.80K","-0.19%"
"2017-4-25","20,945.00","20,696.00","20,967.00","20,686.00","126.51K","1.20%"
"2017-4-24","20,696.00","20,599.00","20,732.00","20,599.00","135.56K","0.94%"
"2017-4-21","20,503.00","20,530.00","20,553.00","20,443.00","117.72K","-0.12%"
"2017-4-20","20,528.00","20,335.00","20,567.00","20,328.00","149.08K","0.95%"
"2017-4-19","20,335.00","20,424.00","20,486.00","20,311.00","134.88K","-0.48%"
"2017-4-18","20,433.00","20,562.00","20,584.00","20,394.00","163.33K","-0.66%"
"2017-4-17","20,569.00","20,380.00","20,581.00","20,373.00","98.95K","0.76%"
"2017-4-13","20,414.00","20,498.00","20,549.00","20,388.00","161.54K","-0.50%"
"2017-4-12","20,516.00","20,596.00","20,639.00","20,490.00","157.30K","-0.37%"
"2017-4-11","20,593.00","20,606.00","20,623.00","20,448.00","191.21K","-0.02%"
"2017-4-10","20,598.00","20,609.00","20,691.00","20,551.00","139.61K","0.00%"
"2017-4-7","20,599.00","20,620.00","20,669.00","20,462.00","166.43K","-0.03%"
"2017-4-6","20,605.00","20,571.00","20,690.00","20,512.00","159.51K","0.14%"
"2017-4-5","20,577.00","20,658.00","20,828.00","20,557.00","184.15K","-0.28%"
"2017-4-4","20,634.00","20,580.00","20,653.00","20,512.00","112.38K","0.21%"
"2017-4-3","20,590.00","20,599.00","20,648.00","20,451.00","151.67K","-0.07%"
"2017-3-31","20,604.00","20,666.00","20,671.00","20,596.00","105.49K","-0.27%"
"2017-3-30","20,660.00","20,597.00","20,694.00","20,570.00","104.37K","0.29%"
"2017-3-29","20,601.00","20,635.00","20,663.00","20,563.00","103.59K","-0.12%"
"2017-3-28","20,625.00","20,525.00","20,678.00","20,459.00","158.90K","0.62%"
"2017-3-27","20,497.00","20,527.00","20,528.00","20,356.00","175.58K","-0.38%"
"2017-3-24","20,575.00","20,599.00","20,674.00","20,476.00","180.19K","-0.06%"
"2017-3-23","20,588.00","20,589.00","20,702.00","20,561.00","187.18K","-0.04%"
"2017-3-22","20,596.00","20,600.00","20,633.00","20,525.00","208.62K","-0.15%"
"2017-3-21","20,627.00","20,855.00","20,917.00","20,603.00","266.69K","-1.15%"
"2017-3-20","20,868.00","20,851.00","20,901.00","20,824.00","104.84K","-0.50%"
"2017-3-17","20,972.50","20,938.00","20,975.00","20,915.00","","0.16%"
"2017-3-16","20,940.00","20,930.00","21,028.00","20,893.00","25.42K","-0.02%"
"2017-3-15","20,944.00","20,858.00","20,978.00","20,851.00","44.29K","0.47%"
"2017-3-14","20,847.00","20,884.00","20,890.00","20,788.00","60.31K","-0.20%"
"2017-3-13","20,888.00","20,886.00","20,926.00","20,850.00","53.34K","-0.02%"
"2017-3-10","20,892.00","20,876.00","21,021.00","20,829.00","110.72K","0.11%"
"2017-3-9","20,869.00","20,859.00","20,907.00","20,781.00","178.61K","0.00%"
"2017-3-8","20,868.00","20,910.00","20,957.00","20,837.00","151.46K","-0.22%"
"2017-3-7","20,913.00","20,925.00","20,965.00","20,893.00","113.94K","-0.21%"
"2017-3-6","20,957.00","20,975.00","20,980.00","20,894.00","117.68K","-0.11%"
"2017-3-3","20,981.00","20,984.00","21,037.00","20,926.00","135.15K","-0.12%"
"2017-3-2","21,006.00","21,074.00","21,130.00","20,972.00","151.87K","-0.40%"
"2017-3-1","21,091.00","20,836.00","21,162.00","20,810.00","204.33K","1.36%"
"2017-2-28","20,807.00","20,808.00","20,834.00","20,769.00","113.24K","-0.03%"
"2017-2-27","20,813.00","20,777.00","20,834.00","20,748.00","122.65K","0.13%"
"2017-2-24","20,787.00","20,784.00","20,799.00","20,695.00","138.23K","-0.05%"
"2017-2-23","20,797.00","20,762.00","20,817.00","20,724.00","138.56K","0.23%"
"2017-2-22","20,749.00","20,693.00","20,769.00","20,667.00","120.22K","0.29%"
"2017-2-21","20,688.00","20,583.00","20,735.00","20,568.00","147.85K","0.27%"
"2017-2-20","20,633.00","20,579.00","20,671.50","20,568.50","","0.26%"
"2017-2-19","20,580.00","20,578.50","20,586.00","20,572.50","","-0.04%"
"2017-2-17","20,588.00","20,594.00","20,605.00","20,506.00","122.29K","-0.03%"
"2017-2-16","20,594.00","20,617.00","20,626.00","20,536.00","137.89K","-0.14%"
"2017-2-15","20,623.00","20,482.00","20,632.00","20,468.00","133.21K","0.69%"
"2017-2-14","20,482.00","20,382.00","20,496.00","20,346.00","120.45K","0.49%"
"2017-2-13","20,383.00","20,233.00","20,396.00","20,226.00","106.39K","0.79%"
"2017-2-10","20,223.00","20,133.00","20,248.00","20,127.00","99.92K","0.43%"
"2017-2-9","20,136.00","20,010.00","20,158.00","19,982.00","113.83K","0.67%"
"2017-2-8","20,002.00","20,006.00","20,052.00","19,966.00","107.59K","-0.08%"
"2017-2-7","20,018.00","19,966.00","20,086.00","19,957.00","111.32K","0.23%"
"2017-2-6","19,972.00","19,992.00","20,021.00","19,932.00","108.43K","-0.07%"
"2017-2-3","19,986.00","19,818.00","20,007.00","19,783.00","132.98K","0.83%"
"2017-2-2","19,821.00","19,826.00","19,851.00","19,735.00","130.39K","0.03%"
"2017-2-1","19,816.00","19,814.00","19,896.00","19,774.00","133.90K","0.12%"
"2017-1-31","19,792.00","19,883.00","19,891.00","19,713.00","149.47K","-0.48%"
"2017-1-30","19,888.00","19,969.00","19,993.00","19,800.00","148.34K","-0.62%"
"2017-1-27","20,012.00","20,051.00","20,073.00","20,005.00","77.80K","-0.19%"
"2017-1-26","20,051.00","20,003.00","20,069.00","19,991.00","109.27K","0.24%"
"2017-1-25","20,003.00","19,851.00","20,016.00","19,847.00","123.96K","0.80%"
"2017-1-24","19,844.00","19,725.00","19,882.00","19,718.00","121.99K","0.55%"
"2017-1-23","19,735.00","19,746.00","19,771.00","19,666.00","129.85K","-0.05%"
"2017-1-20","19,745.00","19,652.00","19,779.00","19,652.00","150.97K","0.26%"
"2017-1-19","19,694.00","19,728.00","19,758.00","19,607.00","119.38K","-0.21%"
"2017-1-18","19,735.00","19,746.00","19,791.00","19,669.00","121.03K","-0.04%"
"2017-1-17","19,743.00","19,828.00","19,830.00","19,698.00","140.72K","-0.21%"
"2017-1-16","19,784.50","19,803.00","19,810.00","19,770.50","","-0.10%"
"2017-1-15","19,804.50","19,821.00","19,824.50","19,799.50","","-0.14%"
"2017-1-13","19,832.00","19,807.00","19,878.00","19,772.00","99.77K","0.15%"
"2017-1-12","19,803.00","19,880.00","19,882.00","19,692.00","151.82K","-0.37%"
"2017-1-11","19,877.00","19,798.00","19,904.00","19,757.00","185.27K","0.45%"
"2017-1-10","19,788.00","19,826.00","19,885.00","19,765.00","110.89K","-0.20%"
"2017-1-9","19,828.00","19,887.00","19,922.00","19,816.00","85.83K","-0.35%"
"2017-1-6","19,897.00","19,821.00","19,925.00","19,760.00","121.92K","0.38%"
"2017-1-5","19,821.00","19,865.00","19,872.00","19,733.00","108.86K","-0.18%"
"2017-1-4","19,856.00","19,798.00","19,881.00","19,787.00","104.36K","0.29%"
"2017-1-3","19,798.00","19,757.00","19,879.00","19,703.00","151.89K","0.09%"
"2017-1-2","19,780.00","19,772.50","19,795.00","19,772.50","","0.30%"
"2016-12-30","19,720.00","19,770.00","19,817.00","19,661.00","109.48K","-0.20%"
"2016-12-29","19,759.00","19,779.00","19,817.00","19,729.00","86.35K","-0.08%"
"2016-12-28","19,775.00","19,880.00","19,920.00","19,769.00","88.83K","-0.51%"
"2016-12-27","19,876.00","19,863.00","19,922.00","19,860.00","45.58K","0.03%"
"2016-12-26","19,870.50","19,867.00","19,874.00","19,863.00","","-0.02%"
"2016-12-23","19,874.00","19,867.00","19,890.00","19,845.00","42.11K","0.01%"
"2016-12-22","19,873.00","19,875.00","19,899.00","19,830.00","71.71K","-0.09%"
"2016-12-21","19,891.00","19,916.00","19,930.00","19,872.00","64.40K","-0.04%"
"2016-12-20","19,899.00","19,838.00","19,933.00","19,833.00","81.80K","0.31%"
"2016-12-19","19,837.00","19,800.00","19,860.00","19,792.00","87.04K","-0.41%"
"2016-12-16","19,918.40","19,881.00","19,913.00","19,860.00","4.66K","0.28%"
"2016-12-15","19,863.00","19,823.00","19,955.00","19,779.00","41.66K","0.20%"
"2016-12-14","19,824.00","19,912.00","19,968.00","19,749.00","52.32K","-0.44%"
"2016-12-13","19,912.00","19,789.00","19,957.00","19,774.00","55.56K","0.66%"
"2016-12-12","19,781.00","19,773.00","19,876.00","19,751.00","68.75K","0.06%"
"2016-12-9","19,769.00","19,615.00","19,783.00","19,611.00","71.10K","0.75%"
"2016-12-8","19,621.00","19,522.00","19,665.00","19,494.00","192.37K","0.53%"
"2016-12-7","19,517.00","19,237.00","19,558.00","19,218.00","164.28K","1.48%"
"2016-12-6","19,232.00","19,214.00","19,245.00","19,176.00","103.83K","0.11%"
"2016-12-5","19,210.00","19,110.00","19,276.00","19,083.00","141.71K","0.27%"
"2016-12-2","19,158.00","19,189.00","19,193.00","19,133.00","136.56K","-0.20%"
"2016-12-1","19,197.00","19,143.00","19,205.00","19,113.00","186.01K","0.34%"
"2016-11-30","19,132.00","19,119.00","19,215.00","19,100.00","162.27K","0.09%"
"2016-11-29","19,115.00","19,087.00","19,132.00","19,059.00","119.18K","0.18%"
"2016-11-28","19,080.00","19,125.00","19,126.00","19,042.00","128.40K","-0.33%"
"2016-11-25","19,144.00","19,065.00","19,148.00","19,032.00","84.53K","0.22%"
"2016-11-24","19,102.00","19,047.00","19,119.00","19,033.00","","0.25%"
"2016-11-23","19,054.00","19,000.00","19,060.00","18,975.00","120.48K","0.31%"
"2016-11-22","18,995.00","18,919.00","19,012.00","18,912.00","115.57K","0.45%"
"2016-11-21","18,910.00","18,852.00","18,929.00","18,834.00","112.69K","0.30%"
"2016-11-18","18,853.00","18,870.00","18,889.00","18,823.00","113.08K","-0.08%"
"2016-11-17","18,869.00","18,833.00","18,876.00","18,812.00","119.81K","0.19%"
"2016-11-16","18,833.00","18,874.00","18,914.00","18,793.00","129.35K","-0.25%"
"2016-11-15","18,880.00","18,821.00","18,885.00","18,756.00","146.31K","0.31%"
"2016-11-14","18,822.00","18,806.00","18,918.00","18,762.00","212.52K","0.19%"
"2016-11-11","18,787.00","18,765.00","18,833.00","18,682.00","205.16K","0.01%"
"2016-11-10","18,786.00","18,533.00","18,821.00","18,492.00","339.15K","1.37%"
"2016-11-9","18,532.00","18,304.00","18,590.00","17,418.00","651.87K","1.35%"
"2016-11-8","18,285.00","18,188.00","18,345.00","18,129.00","162.22K","0.51%"
"2016-11-7","18,192.00","18,000.00","18,209.00","17,983.00","172.03K","2.17%"
"2016-11-4","17,805.00","17,844.00","17,901.00","17,799.00","196.12K","-0.26%"
"2016-11-3","17,852.00","17,862.00","17,935.00","17,821.00","155.40K","-0.16%"
"2016-11-2","17,881.00","17,935.00","17,960.00","17,825.00","200.70K","-0.32%"
"2016-11-1","17,939.00","18,080.00","18,126.00","17,856.00","228.08K","-0.68%"
"2016-10-31","18,062.00","18,065.00","18,147.00","18,032.00","133.45K","-0.20%"
"2016-10-28","18,098.00","18,096.00","18,173.00","18,010.00","278.90K","0.09%"
"2016-10-27","18,082.00","18,127.00","18,183.00","18,065.00","181.63K","-0.25%"
"2016-10-26","18,128.00","18,073.00","18,156.00","17,975.00","186.08K","0.17%"
"2016-10-25","18,097.00","18,138.00","18,173.00","18,067.00","125.52K","-0.20%"
"2016-10-24","18,134.00","18,080.00","18,197.00","18,061.00","111.90K","0.38%"
"2016-10-21","18,066.00","18,095.00","18,115.00","17,965.00","144.87K","-0.23%"
"2016-10-20","18,108.00","18,127.00","18,178.00","18,047.00","156.28K","-0.09%"
"2016-10-19","18,125.00","18,059.00","18,169.00","18,031.00","108.31K","0.34%"
"2016-10-18","18,064.00","17,990.00","18,143.00","17,976.00","120.22K","0.28%"
"2016-10-17","18,013.00","18,050.00","18,082.00","17,973.00","137.63K","-0.25%"
"2016-10-14","18,059.00","18,017.00","18,177.00","17,988.00","170.63K","0.21%"
"2016-10-13","18,021.00","18,019.00","18,050.00","17,868.00","185.06K","-0.18%"
"2016-10-12","18,053.00","18,056.00","18,121.00","17,991.00","146.99K","-0.09%"
"2016-10-11","18,070.00","18,264.00","18,276.00","17,968.00","190.87K","-1.04%"
"2016-10-10","18,259.00","18,182.00","18,320.00","18,171.00","106.06K","0.56%"
"2016-10-7","18,157.00","18,192.00","18,251.00","18,061.00","191.03K","-0.23%"
"2016-10-6","18,199.00","18,192.00","18,223.00","18,076.00","130.21K","-0.01%"
"2016-10-5","18,200.00","18,085.00","18,234.00","18,054.00","137.42K","0.60%"
"2016-10-4","18,092.00","18,164.00","18,229.00","18,022.00","207.37K","-0.35%"
"2016-10-3","18,156.00","18,203.00","18,253.00","18,108.00","121.07K","-0.35%"
"2016-9-30","18,219.00","18,074.00","18,283.00","17,989.00","166.30K","0.67%"
"2016-9-29","18,097.00","18,232.00","18,279.00","17,999.00","194.37K","-0.77%"
"2016-9-28","18,238.00","18,127.00","18,260.00","18,090.00","155.61K","0.55%"
"2016-9-27","18,139.00","18,011.00","18,152.00","17,959.00","153.63K","0.69%"
"2016-9-26","18,014.00","18,172.00","18,203.00","17,993.00","128.49K","-0.97%"
"2016-9-23","18,190.00","18,297.00","18,309.00","18,165.00","104.66K","-0.60%"
"2016-9-22","18,299.00","18,215.00","18,366.00","18,193.00","128.68K","0.44%"
"2016-9-21","18,218.00","18,037.00","18,225.00","18,011.00","189.57K","0.95%"
"2016-9-20","18,047.00","18,058.00","18,145.00","18,031.00","111.84K","-0.03%"
"2016-9-19","18,052.00","18,058.00","18,171.00","18,004.00","122.94K","-0.64%"
"2016-9-16","18,167.60","18,197.00","18,197.00","18,122.00","2.74K","-0.18%"
"2016-9-15","18,200.00","18,017.00","18,252.00","17,962.00","26.70K","1.11%"
"2016-9-14","18,000.00","18,108.00","18,160.00","17,988.00","45.82K","-0.48%"
"2016-9-13","18,087.00","18,293.00","18,307.00","18,024.00","84.68K","-1.28%"
"2016-9-12","18,321.00","18,027.00","18,351.00","17,897.00","104.09K","1.55%"
"2016-9-9","18,041.00","18,455.00","18,462.00","18,016.00","178.68K","-2.26%"
"2016-9-8","18,459.00","18,515.00","18,548.00","18,438.00","149.57K","-0.30%"
"2016-9-7","18,514.00","18,535.00","18,540.00","18,469.00","104.36K","-0.05%"
"2016-9-6","18,523.00","18,489.00","18,545.00","18,437.00","124.96K","0.24%"
"2016-9-5","18,479.00","18,504.00","18,518.00","18,464.00","","-0.14%"
"2016-9-4","18,504.50","18,486.50","18,513.50","18,483.00","","0.13%"
"2016-9-2","18,480.00","18,395.00","18,539.00","18,378.00","158.50K","0.46%"
"2016-9-1","18,395.00","18,393.00","18,462.00","18,286.00","169.68K","0.00%"
"2016-8-31","18,395.00","18,453.00","18,454.00","18,324.00","132.59K","-0.27%"
"2016-8-30","18,444.00","18,493.00","18,515.00","18,401.00","114.68K","-0.24%"
"2016-8-29","18,489.00","18,380.00","18,503.00","18,352.00","105.44K","0.59%"
"2016-8-26","18,380.00","18,451.00","18,554.00","18,311.00","193.96K","-0.37%"
"2016-8-25","18,448.00","18,470.00","18,485.00","18,406.00","116.87K","-0.13%"
"2016-8-24","18,472.00","18,537.00","18,544.00","18,427.00","111.88K","-0.30%"
"2016-8-23","18,528.00","18,519.00","18,615.00","18,506.00","110.67K","0.05%"
"2016-8-22","18,519.00","18,544.00","18,561.00","18,442.00","141.87K","-0.11%"
"2016-8-19","18,540.00","18,566.00","18,576.00","18,469.00","112.22K","-0.13%"
"2016-8-18","18,565.00","18,552.00","18,575.00","18,505.00","92.44K","0.13%"
"2016-8-17","18,541.00","18,534.00","18,559.00","18,443.00","127.97K","0.09%"
"2016-8-16","18,524.00","18,588.00","18,589.00","18,507.00","103.47K","-0.31%"
"2016-8-15","18,582.00","18,533.00","18,623.00","18,525.00","80.68K","0.32%"
"2016-8-12","18,523.00","18,565.00","18,585.00","18,486.00","90.68K","-0.23%"
"2016-8-11","18,565.00","18,450.00","18,594.00","18,433.00","111.16K","0.61%"
"2016-8-10","18,452.00","18,470.00","18,513.00","18,417.00","96.01K","-0.08%"
"2016-8-9","18,466.00","18,466.00","18,522.00","18,442.00","87.30K","0.03%"
"2016-8-8","18,460.00","18,458.00","18,508.00","18,436.00","84.64K","0.03%"
"2016-8-5","18,454.00","18,275.00","18,474.00","18,273.00","122.77K","0.99%"
"2016-8-4","18,273.00","18,274.00","18,336.00","18,251.00","103.81K","0.02%"
"2016-8-3","18,269.00","18,248.00","18,281.00","18,188.00","107.92K","0.12%"
"2016-8-2","18,248.00","18,343.00","18,375.00","18,170.00","158.89K","-0.43%"
"2016-8-1","18,326.00","18,409.00","18,449.00","18,279.00","129.50K","-0.20%"
"2016-7-29","18,362.00","18,378.00","18,404.00","18,296.00","138.94K","-0.08%"
"2016-7-28","18,376.00","18,410.00","18,454.00","18,293.00","131.77K","-0.08%"
"2016-7-27","18,390.00","18,427.00","18,471.00","18,353.00","145.05K","-0.04%"
"2016-7-26","18,398.00","18,428.00","18,447.00","18,311.00","137.65K","-0.12%"
"2016-7-25","18,420.00","18,488.00","18,527.00","18,378.00","104.71K","-0.31%"
"2016-7-22","18,478.00","18,440.00","18,495.00","18,417.00","94.20K","0.23%"
"2016-7-21","18,436.00","18,530.00","18,548.00","18,394.00","109.86K","-0.51%"
"2016-7-20","18,531.00","18,497.00","18,565.00","18,456.00","107.71K","0.28%"
"2016-7-19","18,480.00","18,461.00","18,494.00","18,401.00","105.41K","0.16%"
"2016-7-18","18,451.00","18,425.00","18,493.00","18,410.00","108.26K","0.18%"
"2016-7-15","18,417.00","18,421.00","18,488.00","18,345.00","129.05K","-0.05%"
"2016-7-14","18,427.00","18,288.00","18,475.00","18,266.00","148.86K","0.76%"
"2016-7-13","18,288.00","18,268.00","18,305.00","18,222.00","124.22K","0.13%"
"2016-7-12","18,264.00","18,151.00","18,287.00","18,134.00","131.75K","0.64%"
"2016-7-11","18,147.00","18,044.00","18,197.00","18,033.00","133.94K","0.60%"
"2016-7-8","18,038.00","17,819.00","18,079.00","17,782.00","166.59K","1.23%"
"2016-7-7","17,818.00","17,825.00","17,895.00","17,726.00","134.78K","-0.09%"
"2016-7-6","17,834.00","17,772.00","17,838.00","17,618.00","179.30K","0.41%"
"2016-7-5","17,762.00","17,880.00","17,924.00","17,689.00","150.84K","-0.55%"
"2016-7-4","17,860.00","17,845.00","17,924.00","17,842.00","","0.10%"
"2016-7-3","17,843.00","17,890.00","17,892.00","17,842.00","","-0.13%"
"2016-7-1","17,866.00","17,789.00","17,903.00","17,762.00","115.50K","0.26%"
"2016-6-30","17,819.00","17,670.00","17,828.00","17,557.00","173.08K","1.11%"
"2016-6-29","17,624.00","17,302.00","17,694.00","17,255.00","170.56K","1.87%"
"2016-6-28","17,301.00","16,979.00","17,307.00","16,979.00","191.25K","1.86%"
"2016-6-27","16,985.00","17,185.00","17,276.00","16,961.00","296.66K","-1.52%"
"2016-6-24","17,247.00","17,986.00","18,025.00","17,182.00","440.33K","-3.73%"
"2016-6-23","17,915.00","17,737.00","17,969.00","17,737.00","145.95K","1.28%"
"2016-6-22","17,688.00","17,729.00","17,825.00","17,673.00","129.61K","-0.28%"
"2016-6-21","17,737.00","17,752.00","17,794.00","17,702.00","125.88K","0.14%"
"2016-6-20","17,712.00","17,639.00","17,854.00","17,639.00","145.41K","-0.14%"
"2016-6-17","17,737.00","17,735.00","17,783.00","17,703.00","","-0.02%"
"2016-6-16","17,740.00","17,638.00","17,756.00","17,469.00","33.35K","0.53%"
"2016-6-15","17,646.00","17,650.00","17,780.00","17,625.00","33.57K","-0.09%"
"2016-6-14","17,662.00","17,718.00","17,758.00","17,590.00","53.33K","-0.37%"
"2016-6-13","17,728.00","17,824.00","17,890.00","17,712.00","81.70K","-0.77%"
"2016-6-10","17,866.00","17,975.00","17,976.00","17,802.00","96.66K","-0.60%"
"2016-6-9","17,973.00","17,991.00","18,000.00","17,906.00","123.85K","-0.12%"
"2016-6-8","17,995.00","17,935.00","18,012.00","17,903.00","101.97K","0.35%"
"2016-6-7","17,933.00","17,915.00","17,993.00","17,903.00","94.99K","0.10%"
"2016-6-6","17,915.00","17,808.00","17,939.00","17,779.00","119.86K","0.65%"
"2016-6-3","17,800.00","17,821.00","17,849.00","17,677.00","153.49K","-0.14%"
"2016-6-2","17,825.00","17,775.00","17,833.00","17,692.00","113.52K","0.26%"
"2016-6-1","17,779.00","17,773.00","17,812.00","17,648.00","119.69K","0.03%"
"2016-5-31","17,774.00","17,873.00","17,909.00","17,708.00","138.98K","-0.65%"
"2016-5-30","17,891.00","17,887.00","17,910.00","17,875.00","","0.03%"
"2016-5-29","17,886.00","17,872.50","17,897.00","17,867.00","","0.21%"
"2016-5-27","17,849.00","17,825.00","17,863.00","17,802.00","84.72K","0.18%"
"2016-5-26","17,817.00","17,828.00","17,864.00","17,777.00","106.96K","0.00%"
"2016-5-25","17,817.00","17,696.00","17,869.00","17,680.00","124.63K","0.74%"
"2016-5-24","17,687.00","17,469.00","17,718.00","17,436.00","136.10K","1.24%"
"2016-5-23","17,470.00","17,504.00","17,533.00","17,431.00","113.79K","-0.07%"
"2016-5-20","17,482.00","17,415.00","17,547.00","17,403.00","128.69K","0.38%"
