"日期","收市","開市","高","低","成交量","升跌（%）"
"2022-6-8","32,889.00","33,107.00","33,169.00","32,806.00","146.01K","-0.83%"
"2022-6-7","33,165.00","32,903.00","33,198.00","32,603.00","155.26K","0.77%"
"2022-6-6","32,912.00","32,967.00","33,229.00","32,805.00","140.65K","0.07%"
"2022-6-3","32,888.00","33,250.00","33,317.00","32,824.00","161.88K","-1.01%"
"2022-6-2","33,223.00","32,763.00","33,263.00","32,491.00","162.37K","1.30%"
"2022-6-1","32,798.00","33,067.00","33,254.00","32,563.00","176.39K","-0.52%"
"2022-5-31","32,971.00","33,201.00","33,434.00","32,722.00","219.70K","-0.82%"
"2022-5-30","33,245.00","33,213.00","33,434.00","33,155.00","34.10K","0.10%"
"2022-5-29","33,212.00","33,209.00","33,253.00","33,168.00","2.32K","0.16%"
"2022-5-27","33,158.00","32,531.00","33,239.00","32,485.00","139.30K","1.71%"
"2022-5-26","32,600.00","32,074.00","32,738.00","31,996.00","153.65K","1.63%"
"2022-5-25","32,076.00","31,943.00","32,215.00","31,683.00","180.97K","0.61%"
"2022-5-24","31,880.00","31,782.00","31,972.00","31,315.00","204.98K","0.13%"
"2022-5-23","31,839.00","31,288.00","31,925.00","31,286.00","181.35K","2.01%"
"2022-5-20","31,213.00","31,209.00","31,548.00","30,585.00","217.51K","0.04%"
"2022-5-19","31,202.00","31,397.00","31,524.00","30,955.00","222.59K","-0.76%"
"2022-5-18","31,440.00","32,629.00","32,651.00","31,299.00","168.60K","-3.50%"
"2022-5-17","32,581.00","32,139.00","32,692.00","32,129.00","166.27K","1.31%"
"2022-5-16","32,159.00","32,148.00","32,453.00","31,867.00","167.02K","0.22%"
"2022-5-14","32,087.00","32,087.00","32,087.00","32,087.00","","-0.10%"
"2022-5-13","32,120.00","31,556.00","32,201.00","31,556.00","171.08K","1.48%"
"2022-5-12","31,652.00","31,803.00","31,893.00","31,148.00","256.20K","-0.29%"
"2022-5-11","31,743.00","32,048.00","32,506.00","31,715.00","264.40K","-1.07%"
"2022-5-10","32,087.00","32,206.00","32,663.00","31,805.00","239.43K","-0.23%"
"2022-5-9","32,161.00","32,624.00","32,690.00","32,037.00","242.48K","-1.77%"
"2022-5-7","32,742.00","32,742.00","32,742.00","32,742.00","","-0.20%"
"2022-5-6","32,809.00","32,933.00","32,966.00","32,376.00","241.72K","-0.31%"
"2022-5-5","32,910.00","33,926.00","34,020.00","32,589.00","252.37K","-3.12%"
"2022-5-4","33,969.00","33,041.00","34,027.00","32,925.00","188.06K","2.83%"
"2022-5-3","33,033.00","32,960.00","33,254.00","32,806.00","162.76K","0.16%"
"2022-5-2","32,980.00","32,988.00","33,145.00","32,358.00","222.20K","0.30%"
"2022-4-29","32,882.00","33,735.00","33,903.00","32,820.00","202.18K","-2.80%"
"2022-4-28","33,828.00","33,308.00","33,968.00","33,155.00","211.62K","1.81%"
"2022-4-27","33,226.00","33,163.00","33,611.00","33,015.00","239.70K","0.20%"
"2022-4-26","33,160.00","33,965.00","34,038.00","33,081.00","222.15K","-2.37%"
"2022-4-25","33,965.00","33,644.00","34,021.00","33,230.00","265.19K","0.70%"
"2022-4-22","33,728.00","34,696.00","34,719.00","33,594.00","234.37K","-2.83%"
"2022-4-21","34,709.00","35,125.00","35,413.00","34,635.00","195.64K","-1.05%"
"2022-4-20","35,079.00","34,785.00","35,233.00","34,728.00","207.81K","0.68%"
"2022-4-19","34,841.00","34,397.00","34,897.00","34,226.00","172.17K","1.54%"
"2022-4-18","34,313.00","34,369.00","34,530.00","34,179.00","138.27K","-0.13%"
"2022-4-14","34,358.00","34,463.00","34,794.00","34,340.00","168.12K","-0.36%"
"2022-4-13","34,482.00","34,178.00","34,511.00","34,052.00","161.48K","1.00%"
"2022-4-12","34,139.00","34,232.00","34,582.00","34,002.00","193.14K","-0.23%"
"2022-4-11","34,219.00","34,636.00","34,668.00","34,181.00","159.04K","-1.14%"
"2022-4-8","34,613.00","34,481.00","34,820.00","34,368.00","156.89K","0.36%"
"2022-4-7","34,490.00","34,370.00","34,613.00","34,093.00","168.41K","0.26%"
"2022-4-6","34,399.00","34,595.00","34,608.00","34,178.00","185.47K","-0.44%"
"2022-4-5","34,550.00","34,802.00","35,015.00","34,469.00","152.77K","-0.80%"
"2022-4-4","34,829.00","34,688.00","34,849.00","34,514.00","117.20K","0.41%"
"2022-4-2","34,688.00","34,688.00","34,688.00","34,688.00","","-0.09%"
"2022-4-1","34,718.00","34,702.00","34,805.00","34,437.00","152.09K","0.29%"
"2022-3-31","34,618.00","35,124.00","35,215.00","34,592.00","137.84K","-1.42%"
"2022-3-30","35,117.00","35,154.00","35,257.00","34,955.00","121.05K","-0.21%"
"2022-3-29","35,190.00","34,848.00","35,281.00","34,826.00","147.28K","0.97%"
"2022-3-28","34,853.00","34,762.00","34,886.00","34,445.00","129.89K","0.27%"
"2022-3-25","34,759.00","34,640.00","34,841.00","34,522.00","123.52K","0.45%"
"2022-3-24","34,604.00","34,252.00","34,655.00","34,214.00","123.38K","1.03%"
"2022-3-23","34,250.00","34,691.00","34,792.00","34,217.00","128.19K","-1.32%"
"2022-3-22","34,709.00","34,490.00","34,775.00","34,318.00","111.07K","0.79%"
"2022-3-21","34,436.00","34,670.00","34,694.00","34,228.00","153.66K","-0.47%"
"2022-3-20","34,600.00","34,704.00","34,704.00","34,593.00","2.33K","0.54%"
"2022-3-18","34,413.66","34,335.00","34,484.00","34,215.00","1.86K","-0.14%"
"2022-3-17","34,461.00","34,124.00","34,491.00","33,867.00","24.15K","1.18%"
"2022-3-16","34,059.00","33,510.00","34,160.00","33,388.00","42.65K","1.57%"
"2022-3-15","33,532.00","32,979.00","33,618.00","32,680.00","94.05K","1.78%"
"2022-3-14","32,944.00","33,012.00","33,395.00","32,815.00","111.93K","0.06%"
"2022-3-11","32,925.00","33,190.00","33,691.00","32,901.00","150.21K","-0.68%"
"2022-3-10","33,152.00","33,254.00","33,294.00","32,799.00","184.10K","-0.34%"
"2022-3-9","33,265.00","32,538.00","33,441.00","32,521.00","202.05K","2.03%"
"2022-3-8","32,602.00","32,716.00","33,374.00","32,305.00","286.68K","-0.55%"
"2022-3-7","32,782.00","33,451.00","33,542.00","32,689.00","253.27K","-2.39%"
"2022-3-4","33,583.00","33,772.00","33,859.00","33,210.00","260.95K","-0.46%"
"2022-3-3","33,738.00","33,805.00","34,143.00","33,597.00","195.52K","-0.33%"
"2022-3-2","33,849.00","33,318.00","33,977.00","33,121.00","239.41K","1.75%"
"2022-3-1","33,267.00","33,822.00","34,065.00","33,064.00","275.41K","-1.69%"
"2022-2-28","33,840.00","33,678.00","33,914.00","33,322.00","303.76K","-0.45%"
"2022-2-25","33,994.00","33,036.00","34,034.00","32,762.00","286.52K","2.53%"
"2022-2-24","33,156.00","33,052.00","33,205.00","32,167.00","438.50K","0.27%"
"2022-2-23","33,066.00","33,585.00","33,824.00","33,015.00","238.84K","-1.37%"
"2022-2-22","33,525.00","33,869.00","34,349.00","33,292.00","450.33K","-0.10%"
"2022-2-21","33,557.00","33,928.00","34,348.00","33,407.00","131.14K","-1.09%"
"2022-2-20","33,928.00","33,884.00","33,954.00","33,884.00","5.76K","-0.23%"
"2022-2-18","34,007.00","34,237.00","34,500.00","33,900.00","232.78K","-0.65%"
"2022-2-17","34,231.00","34,842.00","34,910.00","34,171.00","209.14K","-1.78%"
"2022-2-16","34,851.00","34,886.00","35,060.00","34,558.00","196.64K","-0.15%"
"2022-2-15","34,904.00","34,472.00","34,968.00","34,345.00","193.89K","1.26%"
"2022-2-14","34,471.00","34,665.00","34,755.00","34,205.00","274.11K","-0.45%"
"2022-2-11","34,627.00","35,128.00","35,330.00","34,511.00","319.73K","-1.46%"
"2022-2-10","35,139.00","35,717.00","35,750.00","34,990.00","282.69K","-1.41%"
"2022-2-9","35,641.00","35,382.00","35,752.00","35,370.00","166.01K","0.85%"
"2022-2-8","35,342.00","35,001.00","35,426.00","34,931.00","182.37K","1.07%"
"2022-2-7","34,969.00","35,002.00","35,205.00","34,806.00","174.18K","-0.03%"
"2022-2-4","34,978.00","35,113.00","35,212.00","34,668.00","266.48K","0.02%"
"2022-2-3","34,971.00","35,545.00","35,569.00","34,941.00","234.69K","-1.47%"
"2022-2-2","35,492.00","35,232.00","35,590.00","35,167.00","222.53K","0.62%"
"2022-2-1","35,274.00","34,915.00","35,316.00","34,833.00","209.61K","0.79%"
"2022-1-31","34,997.00","34,576.00","35,026.00","34,313.00","234.76K","1.16%"
"2022-1-28","34,595.00","34,240.00","34,622.00","33,613.00","315.13K","1.62%"
"2022-1-27","34,043.00","34,071.00","34,658.00","33,532.00","329.89K","-0.04%"
"2022-1-26","34,055.00","33,969.00","34,699.00","33,745.00","319.04K","-0.38%"
"2022-1-25","34,185.00","34,294.00","34,472.00","33,422.00","340.84K","-0.20%"
"2022-1-24","34,253.00","34,143.00","34,410.00","33,031.00","465.70K","0.28%"
"2022-1-21","34,157.00","34,556.00","34,782.00","34,100.00","335.70K","-1.33%"
"2022-1-20","34,616.00","34,953.00","35,379.00","34,407.00","272.49K","-0.84%"
"2022-1-19","34,910.00","35,301.00","35,430.00","34,883.00","296.13K","-0.99%"
"2022-1-18","35,259.00","35,856.00","35,901.00","35,135.00","322.17K","-1.58%"
